,persona,aspect,reverse,item,options,answers,reverse_answers,reverse_options,instruction,meta,coagulator,test_name,p1,p2,p3,p4,p5,prompt,log
4551,,N,0,Often feels sad,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Often feels sad""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4552,,N,0,"Tends to feel depressed, blue",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Tends to feel depressed, blue""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4553,,N,0,"Is temperamental, gets emotional easily",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is temperamental, gets emotional easily""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4554,,N,1,"Is relaxed, handles stress well",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is relaxed, handles stress well""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4555,,N,1,Stays optimistic after experiencing a setback,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,1.0,0.0,0.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Stays optimistic after experiencing a setback""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4556,,N,1,"Feels secure, comfortable with self",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,1.0,0.0,0.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Feels secure, comfortable with self""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4557,,N,1,"Is emotionally stable, not easily upset",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,1.0,0.0,0.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is emotionally stable, not easily upset""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4558,,N,1,Keeps their emotions under control,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,1.0,0.0,0.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Keeps their emotions under control""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4559,,N,1,Rarely feels anxious or afraid,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Rarely feels anxious or afraid""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4560,,O,0,Is curious about many different things,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is curious about many different things""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4561,,O,0,"Is inventive, finds clever ways to do things",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,1.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is inventive, finds clever ways to do things""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",D
4562,,O,0,"Is fascinated by art, music, or literature",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is fascinated by art, music, or literature""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4563,,O,0,Values art and beauty,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Values art and beauty""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4564,,O,0,"Is complex, a deep thinker",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is complex, a deep thinker""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4565,,O,0,"Is original, comes up with new Ideas",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is original, comes up with new Ideas""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4566,,O,1,Has few artistic interests,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has few artistic interests""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4567,,O,1,"Avoids intellectual, philosophical discussions",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,1.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Avoids intellectual, philosophical discussions""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",B
4568,,O,1,Has little creativity,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has little creativity""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",A
4569,,O,1,Has difficulty imagining things,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has difficulty imagining things""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4570,,O,1,Thinks poetry and plays are boring,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Thinks poetry and plays are boring""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4571,,O,1,Has little interest in abstract Ideas,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,1.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has little interest in abstract Ideas""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",B
4572,,E,0,"Is outgoing, sociable",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,1.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is outgoing, sociable""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",D
4573,,E,0,Has an assertive personality,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has an assertive personality""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4574,,E,0,"Is dominant, acts as a leader",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,1.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is dominant, acts as a leader""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",D
4575,,E,0,Is full of energy,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is full of energy""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4576,,E,0,Is talkative,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is talkative""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4577,,E,0,Shows a lot of Enthusiasm,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Shows a lot of Enthusiasm""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4578,,E,1,Rarely feels excited or eager,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Rarely feels excited or eager""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4579,,E,1,Tends to be quiet,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,1.0,0.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Tends to be quiet""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",D
4580,,E,1,Is less active than other people,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is less active than other people""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4581,,E,1,"Is sometimes shy, introverted",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,1.0,0.0,0.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is sometimes shy, introverted""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4582,,E,1,Finds it hard to influence people,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Finds it hard to influence people""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4583,,E,1,Prefers to have others take charge,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Prefers to have others take charge""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4584,,C,0,"Is dependable, steady",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is dependable, steady""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4585,,C,0,"Is systematic, likes to keep things in order",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is systematic, likes to keep things in order""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4586,,C,0,Keeps things neat and tidy,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Keeps things neat and tidy""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4587,,C,0,"Is efficient, gets things done",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is efficient, gets things done""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4588,,C,0,"Is reliable, can always be counted on",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is reliable, can always be counted on""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4589,,C,0,"Is persistent, works until the task is finished",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is persistent, works until the task is finished""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4590,,C,1,Tends to be disorganized,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Tends to be disorganized""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4591,,C,1,Tends to be lazy,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Tends to be lazy""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4592,,C,1,Has difficulty getting started on tasks,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has difficulty getting started on tasks""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4593,,C,1,Can be somewhat careless,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Can be somewhat careless""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4594,,C,1,"Leaves a mess, doesn’t clean up",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Leaves a mess, doesn’t clean up""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",A
4595,,C,1,Sometimes behaves irresponsibly,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Sometimes behaves irresponsibly""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4596,,A,0,"Is compassionate, has a soft heart",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is compassionate, has a soft heart""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4597,,A,0,"Is respectful, treats others with respect",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is respectful, treats others with respect""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4598,,A,0,Has a forgiving nature,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Has a forgiving nature""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4599,,A,0,Is helpful and unselfish with others,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is helpful and unselfish with others""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4600,,A,0,"Is polite, courteous to others",ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is polite, courteous to others""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",E
4601,,A,0,Assumes the best about people,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,1.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Assumes the best about people""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",D
4602,,A,1,Tends to find fault with others,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Tends to find fault with others""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4603,,A,1,Feels little sympathy for others,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,0.0,0.0,1.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Feels little sympathy for others""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",A
4604,,A,1,Starts arguments with others,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Starts arguments with others""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4605,,A,1,Is sometimes rude to others,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is sometimes rude to others""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
4606,,A,1,Is suspicious of others’ intentions,ABC,Disagree Strongly to Agree Strongly,Default,Default,BFI base,Letter only,Chat,bfi,0.0,0.0,1.0,0.0,0.0,"[{'role': 'system', 'content': '\n Please respond with the single letter or number that represents your answer.'}, {'role': 'user', 'content': 'Please indicate the extent to which you agree or disagree with the following statement: ""I am someone who Is suspicious of others’ intentions""\nA: Disagree strongly\nB: Disagree a little\nC: Neutral; no opinion\nD: Agree a little\nE: Agree strongly\nAnswer:'}]",C
